2015-05-17,10:11:00,Manhattan
2015-05-17,10:11:00,Manhattan
2015-05-17,10:11:00,Manhattan
2015-05-17,10:11:00,Manhattan
2015-05-17,10:11:00,Queens
2015-05-17,10:11:00,Queens
2015-05-17,10:11:00,Manhattan
2015-05-17,10:11:00,Manhattan
2015-05-17,10:12:00,Manhattan
2015-05-17,10:12:00,Manhattan
2015-05-17,10:12:00,Manhattan
2015-05-17,10:12:00,Manhattan
2015-05-17,10:12:00,Brooklyn
2015-05-17,10:12:00,Queens
2015-05-17,10:12:00,Manhattan
2015-05-17,10:12:00,Manhattan
2015-05-17,10:12:00,Brooklyn
2015-05-17,10:12:00,Manhattan
2015-05-17,10:13:00,Queens
2015-05-17,10:13:00,Manhattan
2015-05-17,10:13:00,Manhattan
2015-05-17,10:13:00,Brooklyn
2015-05-17,10:13:00,Queens
2015-05-17,10:13:00,Manhattan
2015-05-17,10:13:00,Manhattan
2015-05-17,10:14:00,Manhattan
2015-05-17,10:14:00,Manhattan
2015-05-17,10:14:00,Manhattan
2015-05-17,10:14:00,Manhattan
2015-05-17,10:15:00,Manhattan
2015-05-17,10:15:00,Manhattan
2015-05-17,10:15:00,Manhattan
2015-05-17,10:15:00,Brooklyn
2015-05-17,10:15:00,Manhattan
2015-05-17,10:15:00,Manhattan
2015-05-17,10:16:00,Manhattan
2015-05-17,10:16:00,Manhattan
2015-05-17,10:16:00,Manhattan
2015-05-17,10:16:00,Queens
2015-05-17,10:17:00,Brooklyn
2015-05-17,10:17:00,Manhattan
2015-05-17,10:17:00,Manhattan
2015-05-17,10:17:00,Brooklyn
2015-05-17,10:18:00,Bronx
2015-05-17,10:18:00,Manhattan
2015-05-17,10:18:00,Queens
2015-05-17,10:18:00,Manhattan
2015-05-17,10:18:00,Brooklyn
2015-05-17,10:19:00,Brooklyn
2015-05-17,10:19:00,Queens
2015-05-17,10:19:00,Brooklyn
2015-05-17,10:19:00,Queens
2015-05-17,10:19:00,Queens
2015-05-17,10:19:00,Manhattan
2015-05-17,10:19:00,Brooklyn
2015-05-17,10:19:00,Manhattan
2015-05-17,10:19:00,Queens
2015-05-17,10:19:00,Manhattan
2015-05-17,10:20:00,Brooklyn
2015-05-17,10:20:00,Manhattan
2015-05-17,10:20:00,Manhattan
2015-05-17,10:20:00,Queens
2015-05-17,10:20:00,Manhattan
2015-05-17,10:20:00,Brooklyn
2015-05-17,10:20:00,Manhattan
2015-05-17,10:21:00,Manhattan
2015-05-17,10:21:00,Queens
2015-05-17,10:21:00,Manhattan
2015-05-17,10:21:00,Brooklyn
2015-05-17,10:21:00,Manhattan
2015-05-17,10:21:00,Brooklyn
2015-05-17,10:21:00,Brooklyn
2015-05-17,10:21:00,Queens
2015-05-17,10:21:00,Queens
2015-05-17,10:21:00,Manhattan
2015-05-17,10:21:00,Manhattan
2015-05-17,10:22:00,Manhattan
2015-05-17,10:22:00,Manhattan
2015-05-17,10:22:00,Brooklyn
2015-05-17,10:23:00,Manhattan
2015-05-17,10:23:00,Manhattan
2015-05-17,10:23:00,Brooklyn
2015-05-17,10:23:00,Queens
2015-05-17,10:23:00,Manhattan
2015-05-17,10:23:00,Manhattan
2015-05-17,10:23:00,Queens
2015-05-17,10:23:00,Manhattan
2015-05-17,10:24:00,Manhattan
2015-05-17,10:24:00,Bronx
2015-05-17,10:24:00,Manhattan
2015-05-17,10:24:00,Manhattan
2015-05-17,10:25:00,Queens
2015-05-17,10:25:00,Manhattan
2015-05-17,10:25:00,Manhattan
2015-05-17,10:25:00,Brooklyn
2015-05-17,10:25:00,Queens
2015-05-17,10:25:00,Manhattan
2015-05-17,10:26:00,Brooklyn
2015-05-17,10:26:00,Brooklyn
2015-05-17,10:26:00,Queens
2015-05-17,10:26:00,Manhattan
2015-05-17,10:26:00,Manhattan
2015-05-17,10:27:00,Manhattan
2015-05-17,10:27:00,Manhattan
2015-05-17,10:28:00,Manhattan
2015-05-17,10:28:00,Manhattan
2015-05-17,10:28:00,Manhattan
2015-05-17,10:28:00,Manhattan
2015-05-17,10:29:00,Manhattan
2015-05-17,10:29:00,Brooklyn
2015-05-17,10:29:00,Manhattan
2015-05-17,10:29:00,Queens
2015-05-17,10:29:00,Brooklyn
2015-05-17,10:30:00,Manhattan
2015-05-17,10:30:00,Manhattan
2015-05-17,10:30:00,Manhattan
2015-05-17,10:30:00,Brooklyn
